Date,Streamflow (mm)
04/23/2010,4.97791571
04/24/2010,4.58595384
04/25/2010,4.07640342
04/26/2010,3.82554782
04/27/2010,5.68344707
04/28/2010,6.42817462
04/29/2010,7.05531360
04/30/2010,7.21209835
05/01/2010,7.05531360
05/02/2010,6.82013648
05/03/2010,8.81914200
05/04/2010,9.28949624
05/05/2010,7.68245259
05/06/2010,6.34978224
05/07/2010,5.44826995
05/08/2010,4.82113096
05/09/2010,4.46836528
05/10/2010,4.93871952
05/11/2010,4.62515003
05/12/2010,4.27238435
05/13/2010,4.03720723
05/14/2010,3.91961867
05/15/2010,3.91177943
05/16/2010,3.83338706
05/17/2010,3.77851240
05/18/2010,3.91961867
05/19/2010,4.19399198
05/20/2010,5.48746614
05/21/2010,5.13470046
05/22/2010,4.74273859
05/23/2010,4.46836528
05/24/2010,4.23318816
05/25/2010,4.03720723
05/26/2010,4.42916910
05/27/2010,4.66434622
05/28/2010,4.35077672
05/29/2010,3.95881486
05/30/2010,3.68836117
05/31/2010,3.79419087
06/01/2010,3.80594973
06/02/2010,19.63728953
06/03/2010,24.57600905
06/04/2010,28.45643154
06/05/2010,21.24433318
06/06/2010,14.34580433
06/07/2010,11.28850177
06/08/2010,8.54476870
06/09/2010,7.87843352
06/10/2010,8.38798395
06/11/2010,7.64325640
06/12/2010,6.50656699
06/13/2010,5.52666232
06/14/2010,4.74273859
06/15/2010,4.19399198
06/16/2010,3.86474401
06/17/2010,3.57077261
06/18/2010,3.21800693
06/19/2010,2.98282981
06/20/2010,2.77117040
06/21/2010,2.60262680
06/22/2010,2.43800281
06/23/2010,2.30081616
06/24/2010,2.14795103
06/25/2010,2.04604095
06/26/2010,1.96372895
06/27/2010,1.85397963
06/28/2010,1.74814993
06/29/2010,1.69327526
06/30/2010,1.63056137
07/01/2010,1.58744556
07/02/2010,1.59528480
07/03/2010,1.53649052
07/04/2010,1.47377662
07/05/2010,1.41890196
07/06/2010,1.33267035
07/07/2010,1.29347416
07/08/2010,1.25035836
07/09/2010,1.21116217
07/10/2010,1.17196598
07/11/2010,1.15236789
07/12/2010,1.13276980
07/13/2010,1.10141285
07/14/2010,1.05437742
07/15/2010,1.01518124
07/16/2010,0.98774390
07/17/2010,0.96030657
07/18/2010,0.93678886
07/19/2010,0.91719077
07/20/2010,0.90151229
07/21/2010,0.88583382
07/22/2010,0.86623573
07/23/2010,0.84663763
07/24/2010,0.82311992
07/25/2010,0.81136106
07/26/2010,0.79176297
07/27/2010,0.77608450
07/28/2010,0.76432564
07/29/2010,0.74864717
07/30/2010,0.73296869
07/31/2010,0.72120984
08/01/2010,0.70945098
08/02/2010,0.69769212
08/03/2010,0.68593327
08/04/2010,0.67417441
08/05/2010,0.66241556
08/06/2010,0.65065670
08/07/2010,0.63889784
08/08/2010,0.63105861
08/09/2010,0.62321937
08/10/2010,0.61146051
08/11/2010,0.60362127
08/12/2010,0.59578204
08/13/2010,0.58402318
08/14/2010,0.56050547
08/15/2010,0.54874661
08/16/2010,0.54090738
08/17/2010,0.53306814
08/18/2010,0.54874661
08/19/2010,0.52522890
08/20/2010,0.52130928
08/21/2010,0.50955043
08/22/2010,0.50171119
08/23/2010,0.50171119
08/24/2010,0.48995233
08/25/2010,0.47427386
08/26/2010,0.47035424
08/27/2010,0.47035424
08/28/2010,0.46643462
08/29/2010,0.46251500
08/30/2010,0.63497822
08/31/2010,0.56442509
09/01/2010,0.67809403
09/02/2010,0.58402318
09/03/2010,0.51738966
09/04/2010,0.48995233
09/05/2010,0.47035424
09/06/2010,0.45859538
09/07/2010,0.50171119
09/08/2010,0.67025479
09/09/2010,0.68985289
09/10/2010,0.58794280
09/11/2010,0.51738966
09/12/2010,0.48995233
09/13/2010,0.47427386
09/14/2010,0.45859538
09/15/2010,0.45075615
09/16/2010,0.44683653
09/17/2010,0.45467577
09/18/2010,0.63889784
09/19/2010,1.89709544
09/20/2010,2.17930798
09/21/2010,1.08965399
09/22/2010,0.82703954
09/23/2010,0.71729022
09/24/2010,0.67809403
09/25/2010,0.62321937
09/26/2010,0.58402318
09/27/2010,0.56050547
09/28/2010,0.54090738
09/29/2010,0.52914852
09/30/2010,0.51347005
10/01/2010,0.49387195
10/02/2010,0.48995233
10/03/2010,0.47819348
10/04/2010,0.47819348
10/05/2010,0.46251500
10/06/2010,0.46251500
10/07/2010,0.45859538
10/08/2010,0.44683653
10/09/2010,0.90935153
10/10/2010,0.98774390
10/11/2010,0.84663763
10/12/2010,0.68201365
10/13/2010,0.60754089
10/14/2010,0.55658585
10/15/2010,0.52914852
10/16/2010,0.50955043
10/17/2010,0.49387195
10/18/2010,0.48211310
10/19/2010,0.46643462
10/20/2010,0.46251500
10/21/2010,0.45075615
10/22/2010,0.48211310
10/23/2010,0.63889784
10/24/2010,3.73931621
10/25/2010,6.38897843
10/26/2010,5.56585851
10/27/2010,3.87650286
10/28/2010,3.16705188
10/29/2010,3.32383663
10/30/2010,3.04162409
10/31/2010,4.03720723
11/01/2010,3.48062138
11/02/2010,3.79419087
11/03/2010,3.21016769
11/04/2010,2.66142108
11/05/2010,2.30865540
11/06/2010,2.07739789
11/07/2010,4.03720723
11/08/2010,3.90002058
11/09/2010,4.35077672
11/10/2010,6.70254792
11/11/2010,5.21309283
11/12/2010,4.23318816
11/13/2010,3.60212956
11/14/2010,4.38997291
11/15/2010,5.36987758
11/16/2010,6.23219368
11/17/2010,5.33068139
11/18/2010,9.79904667
11/19/2010,7.91762971
11/20/2010,6.07540894
11/21/2010,4.93871952
11/22/2010,4.46836528
11/23/2010,3.95881486
11/24/2010,3.34735434
11/25/2010,2.99850828
11/26/2010,3.48454100
11/27/2010,5.76183944
11/28/2010,5.21309283
11/29/2010,4.42916910
11/30/2010,7.80004115
12/01/2010,20.30362470
12/02/2010,16.34480985
12/03/2010,11.95483694
12/04/2010,8.81914200
12/05/2010,6.89852886
12/06/2010,6.46737080
12/07/2010,6.50656699
12/08/2010,7.95682590
12/09/2010,10.62216659
12/10/2010,17.32471452
12/11/2010,23.94887007
12/12/2010,33.98309386
12/13/2010,41.15599602
12/14/2010,32.96399300
12/15/2010,20.81317513
12/16/2010,13.60107678
12/17/2010,9.72065430
12/18/2010,7.72164878
12/19/2010,6.42817462
12/20/2010,5.68344707
12/21/2010,5.21309283
12/22/2010,4.86032715
12/23/2010,4.38997291
12/24/2010,4.07640342
12/25/2010,4.03720723
12/26/2010,4.31158054
12/27/2010,4.89952334
12/28/2010,21.91066836
12/29/2010,23.75288913
12/30/2010,12.73876067
12/31/2010,8.70155344
01/01/2011,6.74174411
01/02/2011,5.44826995
01/03/2011,4.66434622
01/04/2011,4.15479579
01/05/2011,3.75499468
01/06/2011,3.47670176
01/07/2011,3.33951511
01/08/2011,3.42182710
01/09/2011,3.22192655
01/10/2011,3.01418676
01/11/2011,2.86132163
01/12/2011,3.73539659
01/13/2011,11.79805219
01/14/2011,19.75487809
01/15/2011,22.49861116
01/16/2011,108.18147526
01/17/2011,66.24155550
01/18/2011,28.69160866
01/19/2011,22.22423785
01/20/2011,15.48249374
01/21/2011,11.91564075
01/22/2011,9.72065430
01/23/2011,7.99602208
01/24/2011,6.82013648
01/25/2011,5.99701656
01/26/2011,5.25228902
01/27/2011,4.78193478
01/28/2011,4.46836528
01/29/2011,4.19399198
01/30/2011,3.81378896
01/31/2011,3.48454100
02/01/2011,3.22976578
02/02/2011,2.96715133
02/03/2011,2.75157231
02/04/2011,2.61046603
02/05/2011,3.14745379
02/06/2011,3.26896197
02/07/2011,3.32775625
02/08/2011,3.15137341
02/09/2011,2.86132163
02/10/2011,2.66142108
02/11/2011,2.54383252
02/12/2011,2.46544014
02/13/2011,2.68493879
02/14/2011,2.86916087
02/15/2011,4.19399198
02/16/2011,4.23318816
02/17/2011,3.81378896
02/18/2011,3.42574672
02/19/2011,3.15529303
02/20/2011,2.90443743
02/21/2011,2.66534069
02/22/2011,2.61830527
02/23/2011,2.53207366
02/24/2011,2.43016357
02/25/2011,2.22634340
02/26/2011,2.14795103
02/27/2011,2.09699599
02/28/2011,2.53207366
03/01/2011,4.38997291
03/02/2011,4.86032715
03/03/2011,4.86032715
03/04/2011,4.97791571
03/05/2011,8.54476870
03/06/2011,7.95682590
03/07/2011,6.38897843
03/08/2011,6.50656699
03/09/2011,8.81914200
03/10/2011,14.65937382
03/11/2011,14.85535475
03/12/2011,10.70055897
03/13/2011,9.25030006
03/14/2011,9.52467337
03/15/2011,12.07242550
03/16/2011,15.75686705
03/17/2011,12.93474161
03/18/2011,10.42618566
03/19/2011,8.62316107
03/20/2011,7.21209835
03/21/2011,6.85933267
03/22/2011,6.34978224
03/23/2011,5.64425088
03/24/2011,5.21309283
03/25/2011,5.17389664
03/26/2011,6.27138987
03/27/2011,7.29049072
03/28/2011,7.99602208
03/29/2011,9.91663523
03/30/2011,19.24532766
03/31/2011,22.10664929
04/01/2011,20.14683996
04/02/2011,18.38301156
04/03/2011,13.44429203
04/04/2011,10.89653990
04/05/2011,17.28551833
04/06/2011,14.22821577
04/07/2011,11.64126745
04/08/2011,9.36788862
04/09/2011,7.76084496
04/10/2011,6.62415555
04/11/2011,6.89852886
04/12/2011,6.34978224
04/13/2011,5.76183944
04/14/2011,5.68344707
04/15/2011,8.85833819
04/16/2011,25.08555948
04/17/2011,27.51572305
04/18/2011,17.28551833
04/19/2011,12.19001406
04/20/2011,9.40708481
04/21/2011,7.64325640
04/22/2011,6.34978224
04/23/2011,5.56585851
04/24/2011,5.60505470
04/25/2011,7.48647166
04/26/2011,8.97592675
04/27/2011,8.58396488
04/28/2011,8.07441446
04/29/2011,7.64325640
04/30/2011,7.29049072
05/01/2011,6.66335174
05/02/2011,6.38897843
05/03/2011,5.95782038
05/04/2011,5.68344707
05/05/2011,6.31058606
05/06/2011,6.78094030
05/07/2011,7.48647166
05/08/2011,7.76084496
05/09/2011,6.97692123
05/10/2011,6.42817462
05/11/2011,7.09450979
05/12/2011,8.70155344
05/13/2011,7.80004115
05/14/2011,7.56486403
05/15/2011,7.09450979
05/16/2011,6.85933267
05/17/2011,6.34978224
05/18/2011,6.74174411
05/19/2011,7.13370598
05/20/2011,6.78094030
05/21/2011,6.93772504
05/22/2011,6.34978224
05/23/2011,5.68344707
05/24/2011,5.29148520
05/25/2011,6.31058606
05/26/2011,6.62415555
05/27/2011,10.23020473
05/28/2011,11.79805219
05/29/2011,9.56386955
05/30/2011,8.34878776
05/31/2011,8.30959158
06/01/2011,8.19200302
06/02/2011,8.19200302
06/03/2011,7.68245259
06/04/2011,7.76084496
06/05/2011,8.46637632
06/06/2011,8.66235726
06/07/2011,7.64325640
06/08/2011,6.58495936
06/09/2011,5.80103563
06/10/2011,5.68344707
06/11/2011,5.44826995
06/12/2011,5.05630808
06/13/2011,5.64425088
06/14/2011,5.17389664
06/15/2011,4.62515003
06/16/2011,4.11559960
06/17/2011,3.77459278
06/18/2011,3.77851240
06/19/2011,4.07640342
06/20/2011,3.79027125
06/21/2011,3.77851240
06/22/2011,3.76675354
06/23/2011,3.42574672
06/24/2011,2.86916087
06/25/2011,2.58694832
06/26/2011,2.43408319
06/27/2011,2.34393196
06/28/2011,2.53599328
06/29/2011,2.33609273
06/30/2011,2.17146874
07/01/2011,1.97548781
07/02/2011,1.86965811
07/03/2011,1.80302459
07/04/2011,1.72071260
07/05/2011,1.61880251
07/06/2011,1.55216899
07/07/2011,1.51297281
07/08/2011,1.45025891
07/09/2011,1.36402730
07/10/2011,1.30523302
07/11/2011,1.27387607
07/12/2011,1.27387607
07/13/2011,1.28955454
07/14/2011,1.21900141
07/15/2011,1.15236789
07/16/2011,1.19940331
07/17/2011,1.15628751
07/18/2011,1.14452865
07/19/2011,1.92453277
07/20/2011,1.51297281
07/21/2011,1.30915264
07/22/2011,1.23859950
07/23/2011,1.14452865
07/24/2011,1.10925208
07/25/2011,1.08181475
07/26/2011,1.05045780
07/27/2011,1.01910085
07/28/2011,0.97598505
07/29/2011,0.96814581
07/30/2011,0.94070848
07/31/2011,0.91327115
08/01/2011,0.89367306
08/02/2011,0.88191420
08/03/2011,0.86623573
08/04/2011,0.85055725
08/05/2011,0.83879840
08/06/2011,0.81920030
08/07/2011,0.79176297
08/08/2011,0.77608450
08/09/2011,0.76824526
08/10/2011,0.75256678
08/11/2011,0.74472755
08/12/2011,0.73688831
08/13/2011,0.72904907
08/14/2011,0.72120984
08/15/2011,0.70945098
08/16/2011,0.70161174
08/17/2011,0.68985289
08/18/2011,0.67417441
08/19/2011,0.65457632
08/20/2011,0.64281746
08/21/2011,0.63497822
08/22/2011,0.62713899
08/23/2011,0.61929975
08/24/2011,0.61538013
08/25/2011,0.61538013
08/26/2011,0.60362127
08/27/2011,0.59186242
08/28/2011,0.58402318
08/29/2011,0.58010356
08/30/2011,0.57618394
08/31/2011,0.56442509
09/01/2011,0.56442509
09/02/2011,0.56050547
09/03/2011,0.55266623
09/04/2011,0.54482699
09/05/2011,0.53698776
09/06/2011,0.53306814
09/07/2011,0.52522890
09/08/2011,0.52522890
09/09/2011,0.52522890
09/10/2011,0.51738966
09/11/2011,0.50955043
09/12/2011,0.50955043
09/13/2011,0.50955043
09/14/2011,0.50955043
09/15/2011,0.52522890
09/16/2011,0.52522890
09/17/2011,0.50955043
09/18/2011,0.50955043
09/19/2011,0.50171119
09/20/2011,0.49779157
09/21/2011,0.49387195
09/22/2011,0.48995233
09/23/2011,0.48211310
09/24/2011,0.48211310
09/25/2011,0.50171119
09/26/2011,0.53306814
09/27/2011,0.52522890
09/28/2011,0.51738966
09/29/2011,0.49387195
09/30/2011,0.48211310
10/01/2011,0.47819348
10/02/2011,0.52914852
10/03/2011,0.55266623
10/04/2011,0.65849594
10/05/2011,0.81136106
10/06/2011,0.68593327
10/07/2011,0.59578204
10/08/2011,0.56834471
10/09/2011,0.54090738
10/10/2011,1.02302047
10/11/2011,1.54824937
10/12/2011,1.03085971
10/13/2011,0.73688831
10/14/2011,0.65849594
10/15/2011,0.59186242
10/16/2011,0.64281746
10/17/2011,0.58402318
10/18/2011,0.57226433
10/19/2011,0.56442509
10/20/2011,0.54874661
10/21/2011,0.54874661
10/22/2011,0.54090738
10/23/2011,0.52914852
10/24/2011,0.52914852
10/25/2011,0.52130928
10/26/2011,0.50955043
10/27/2011,0.50955043
10/28/2011,0.52130928
10/29/2011,0.65457632
10/30/2011,0.63497822
10/31/2011,0.80352183
11/01/2011,0.65457632
11/02/2011,0.62713899
11/03/2011,0.66633517
11/04/2011,0.62713899
11/05/2011,0.61929975
11/06/2011,0.65849594
11/07/2011,0.63497822
11/08/2011,0.61929975
11/09/2011,0.60362127
11/10/2011,0.58794280
11/11/2011,0.58794280
11/12/2011,0.65065670
11/13/2011,0.89367306
11/14/2011,1.05437742
11/15/2011,1.14844827
11/16/2011,1.45025891
11/17/2011,7.60406022
11/18/2011,4.35077672
11/19/2011,2.76725078
11/20/2011,2.04604095
11/21/2011,2.44584205
11/22/2011,12.85634923
11/23/2011,9.28949624
11/24/2011,7.17290216
11/25/2011,7.87843352
11/26/2011,5.52666232
11/27/2011,4.74273859
11/28/2011,4.54675766
11/29/2011,3.95881486
11/30/2011,3.62564727
12/01/2011,3.13177532
12/02/2011,2.77900964
12/03/2011,2.49287747
12/04/2011,2.21850417
12/05/2011,2.03428209
12/06/2011,1.88533658
12/07/2011,1.76774802
12/08/2011,1.66975755
12/09/2011,1.59136518
12/10/2011,1.52081204
12/11/2011,1.47769624
12/12/2011,1.41106272
12/13/2011,1.36402730
12/14/2011,1.32875073
12/15/2011,1.32091149
12/16/2011,1.25427797
12/17/2011,1.22292102
12/18/2011,1.21508179
12/19/2011,1.19548369
12/20/2011,1.17196598
12/21/2011,1.13668941
12/22/2011,1.12101094
12/23/2011,1.09357361
12/24/2011,1.06613628
12/25/2011,1.12101094
12/26/2011,1.12493056
12/27/2011,1.26995645
12/28/2011,29.35794383
12/29/2011,42.33188162
12/30/2011,75.25667844
12/31/2011,27.20215356
01/01/2012,13.64027297
01/02/2012,8.93673056
01/03/2012,6.42817462
01/04/2012,4.97791571
01/05/2012,4.42916910
01/06/2012,3.77459278
01/07/2012,3.29639930
01/08/2012,2.93971400
01/09/2012,2.67709955
01/10/2012,2.47719900
01/11/2012,2.26161997
01/12/2012,2.10483523
01/13/2012,1.96764857
01/14/2012,1.86965811
01/15/2012,1.82654230
01/16/2012,1.71679298
01/17/2012,1.79518535
01/18/2012,10.07341998
01/19/2012,70.94509790
01/20/2012,48.21130963
01/21/2012,32.06248071
01/22/2012,17.79506876
01/23/2012,12.34679881
01/24/2012,26.61421076
01/25/2012,50.17111896
01/26/2012,35.90370701
01/27/2012,19.32372004
01/28/2012,11.52367889
01/29/2012,8.66235726
01/30/2012,11.36689414
01/31/2012,8.50557251
02/01/2012,7.44727547
02/02/2012,6.19299750
02/03/2012,5.09550427
02/04/2012,4.19399198
02/05/2012,3.54725490
02/06/2012,3.12393608
02/07/2012,2.79468811
02/08/2012,2.90051781
02/09/2012,3.48454100
02/10/2012,3.78635163
02/11/2012,4.46836528
02/12/2012,3.90394019
02/13/2012,3.39438977
02/14/2012,3.00242790
02/15/2012,2.63790336
02/16/2012,2.39880663
02/17/2012,2.47327938
02/18/2012,3.15529303
02/19/2012,2.90443743
02/20/2012,4.15479579
02/21/2012,10.81814753
02/22/2012,20.57799801
02/23/2012,18.50060012
02/24/2012,13.05233017
02/25/2012,10.81814753
02/26/2012,8.77994582
02/27/2012,7.44727547
02/28/2012,6.54576318
02/29/2012,5.99701656
03/01/2012,5.40907376
03/02/2012,4.78193478
03/03/2012,4.78193478
03/04/2012,5.29148520
03/05/2012,6.15380131
03/06/2012,6.66335174
03/07/2012,5.84023182
03/08/2012,5.48746614
03/09/2012,6.07540894
03/10/2012,6.93772504
03/11/2012,8.66235726
03/12/2012,8.34878776
03/13/2012,8.46637632
03/14/2012,8.07441446
03/15/2012,19.08854292
03/16/2012,29.12276671
03/17/2012,19.63728953
03/18/2012,14.07143102
03/19/2012,10.70055897
03/20/2012,13.87545009
03/21/2012,20.57799801
03/22/2012,21.63629505
03/23/2012,15.20812043
03/24/2012,11.75885601
03/25/2012,10.34779329
03/26/2012,9.13271150
03/27/2012,8.27039539
03/28/2012,8.19200302
03/29/2012,10.93573609
03/30/2012,65.45763177
03/31/2012,44.29169096
04/01/2012,25.55591372
04/02/2012,18.38301156
04/03/2012,14.89455094
04/04/2012,11.75885601
04/05/2012,10.07341998
04/06/2012,8.58396488
04/07/2012,7.44727547
04/08/2012,6.74174411
04/09/2012,6.54576318
04/10/2012,6.89852886
04/11/2012,7.80004115
04/12/2012,8.42718014
04/13/2012,7.76084496
04/14/2012,7.05531360
04/15/2012,6.62415555
04/16/2012,11.91564075
04/17/2012,14.54178526
04/18/2012,14.85535475
04/19/2012,18.97095436
04/20/2012,26.02626796
04/21/2012,20.46040945
04/22/2012,18.69658105
04/23/2012,18.93175817
04/24/2012,17.75587257
04/25/2012,13.40509585
04/26/2012,15.40410137
04/27/2012,13.95384246
04/28/2012,11.91564075
04/29/2012,10.19100854
04/30/2012,12.30760262
05/01/2012,11.83724838
05/02/2012,9.48547718
05/03/2012,10.66136278
05/04/2012,11.44528651
05/05/2012,9.91663523
05/06/2012,8.54476870
05/07/2012,7.56486403
05/08/2012,7.40807928
05/09/2012,7.05531360
05/10/2012,6.19299750
05/11/2012,5.48746614
05/12/2012,5.13470046
05/13/2012,5.33068139
05/14/2012,5.68344707
05/15/2012,5.64425088
05/16/2012,5.21309283
05/17/2012,4.50756147
05/18/2012,3.91961867
05/19/2012,3.51589795
05/20/2012,3.30031892
05/21/2012,3.51981756
05/22/2012,4.50756147
05/23/2012,4.27238435
05/24/2012,5.17389664
05/25/2012,5.40907376
05/26/2012,4.78193478
05/27/2012,4.19399198
05/28/2012,3.78243202
05/29/2012,3.42574672
05/30/2012,3.15137341
05/31/2012,2.98282981
06/01/2012,2.87700010
06/02/2012,3.05338294
06/03/2012,2.74373307
06/04/2012,3.45318405
06/05/2012,4.78193478
06/06/2012,4.46836528
06/07/2012,4.78193478
06/08/2012,6.03621275
06/09/2012,7.25129454
06/10/2012,6.38897843
06/11/2012,5.25228902
06/12/2012,4.50756147
06/13/2012,4.03720723
06/14/2012,3.57469223
06/15/2012,3.22976578
06/16/2012,2.97107095
06/17/2012,2.75157231
06/18/2012,2.65358184
06/19/2012,2.50855595
06/20/2012,2.32825349
06/21/2012,2.19106684
06/22/2012,2.15970989
06/23/2012,2.68101917
06/24/2012,2.63790336
06/25/2012,2.38704777
06/26/2012,2.88483934
06/27/2012,2.79860773
06/28/2012,2.53599328
06/29/2012,2.34785158
06/30/2012,2.25378073
07/01/2012,2.19106684
07/02/2012,2.04604095
07/03/2012,1.97548781
07/04/2012,1.88533658
07/05/2012,1.78734611
07/06/2012,1.70895374
07/07/2012,1.65015946
07/08/2012,1.57960632
07/09/2012,1.51689242
07/10/2012,1.46593738
07/11/2012,1.40714310
07/12/2012,1.36010768
07/13/2012,1.30915264
07/14/2012,1.27387607
07/15/2012,1.23859950
07/16/2012,1.22684064
07/17/2012,1.20332293
07/18/2012,1.19548369
07/19/2012,1.17196598
07/20/2012,1.14060903
07/21/2012,1.10141285
07/22/2012,1.06221666
07/23/2012,1.04653818
07/24/2012,1.02302047
07/25/2012,0.99558314
07/26/2012,0.97206543
07/27/2012,0.94462810
07/28/2012,0.93286924
07/29/2012,0.91327115
07/30/2012,0.89367306
07/31/2012,0.87799458
08/01/2012,0.85839649
08/02/2012,0.83879840
08/03/2012,0.81920030
08/04/2012,0.79960221
08/05/2012,0.78392373
08/06/2012,0.78000412
08/07/2012,0.75648640
08/08/2012,0.74472755
08/09/2012,0.73688831
08/10/2012,0.72120984
08/11/2012,0.70945098
08/12/2012,0.68593327
08/13/2012,0.67417441
08/14/2012,0.65849594
08/15/2012,0.64673708
08/16/2012,0.63889784
08/17/2012,0.62321937
08/18/2012,0.62713899
08/19/2012,0.61538013
08/20/2012,0.59970166
08/21/2012,0.59186242
08/22/2012,0.58402318
08/23/2012,0.57618394
08/24/2012,0.57226433
08/25/2012,0.56442509
08/26/2012,0.55658585
08/27/2012,0.55266623
08/28/2012,0.54874661
08/29/2012,0.54090738
08/30/2012,0.53698776
08/31/2012,0.53306814
09/01/2012,0.52522890
09/02/2012,0.51738966
09/03/2012,0.51347005
09/04/2012,0.50955043
09/05/2012,0.50171119
09/06/2012,0.49779157
09/07/2012,0.48995233
09/08/2012,0.48211310
09/09/2012,0.47819348
09/10/2012,0.48211310
09/11/2012,0.48211310
09/12/2012,0.47427386
09/13/2012,0.45859538
09/14/2012,0.45075615
09/15/2012,0.44683653
09/16/2012,0.44683653
09/17/2012,0.44291691
09/18/2012,0.43507767
09/19/2012,0.43507767
09/20/2012,0.43507767
09/21/2012,0.43507767
09/22/2012,0.44683653
09/23/2012,0.44683653
09/24/2012,0.44291691
09/25/2012,0.43507767
09/26/2012,0.43115805
09/27/2012,0.42723843
09/28/2012,0.41939920
09/29/2012,0.41547958
09/30/2012,0.41547958
10/01/2012,0.41547958
10/02/2012,0.41547958
10/03/2012,0.41155996
10/04/2012,0.40372072
10/05/2012,0.39980110
10/06/2012,0.39980110
10/07/2012,0.39980110
10/08/2012,0.39980110
10/09/2012,0.39980110
10/10/2012,0.39980110
10/11/2012,0.39980110
10/12/2012,0.41547958
10/13/2012,0.61146051
10/14/2012,0.48995233
10/15/2012,1.60312404
10/16/2012,3.47670176
10/17/2012,1.14060903
10/18/2012,0.81136106
10/19/2012,0.79960221
10/20/2012,1.31307225
10/21/2012,1.19940331
10/22/2012,1.74031069
10/23/2012,1.74031069
10/24/2012,1.63448098
10/25/2012,1.52473166
10/26/2012,1.28955454
10/27/2012,2.44192243
10/28/2012,11.13171702
10/29/2012,15.40410137
10/30/2012,7.91762971
10/31/2012,4.62515003
11/01/2012,4.35077672
11/02/2012,4.11559960
11/03/2012,3.62564727
11/04/2012,3.06514180
11/05/2012,2.63006413
11/06/2012,2.30865540
11/07/2012,2.12835294
11/08/2012,1.97156819
11/09/2012,1.93629162
11/10/2012,1.83830116
11/11/2012,1.73639107
11/12/2012,4.93871952
11/13/2012,6.31058606
11/14/2012,4.66434622
11/15/2012,3.68836117
11/16/2012,3.12393608
11/17/2012,3.29247968
11/18/2012,3.46494290
11/19/2012,4.89952334
11/20/2012,41.54795789
11/21/2012,32.65042351
11/22/2012,18.53979630
11/23/2012,12.58197593
11/24/2012,16.61918316
11/25/2012,15.16892425
11/26/2012,11.24930558
11/27/2012,8.62316107
11/28/2012,6.97692123
11/29/2012,7.05531360
11/30/2012,11.44528651
12/01/2012,13.52268441
12/02/2012,26.88858407
12/03/2012,20.49960564
12/04/2012,65.45763177
12/05/2012,59.18624190
12/06/2012,24.41922431
12/07/2012,15.56088612
12/08/2012,11.48448270
